order_id,brand_id,time_slot_id,zone_id,orders_date,platform_id,gross_revenue,food_cost,packing_cost,platform_commission_pct,customer_delivery_paid,discount_applied,order_status,delivery_cost_brand
ORD-042405,2,9,1,2024-03-30,3,285.82,110.05,21.39,0.05,19.02,10.69,Delivered,25
ORD-042406,1,6,1,2023-09-27,1,227.93,85.68,17.61,0.25,19.97,37.53,Delivered,25
ORD-042407,1,2,1,2023-10-17,2,271.26,150.92,18.66,0.22,18.73,43.25,Delivered,25
ORD-042408,4,8,2,2024-06-30,2,286.18,106.66,19.36,0.22,26.38,38.13,Delivered,35
ORD-042409,2,8,3,2023-07-12,2,380.03,129.03,22.01,0.22,44.16,57.46,Delivered,45
ORD-042410,5,8,2,2023-09-07,2,218.71,70.79,15.48,0.22,29.54,32.42,Delivered,35
ORD-042411,5,3,1,2024-02-01,3,205.28,77.22,16.39,0.05,20.02,2.08,Delivered,25
ORD-042412,1,10,1,2024-05-10,2,242.5,93.32,19.22,0.22,19.43,35.12,Delivered,25
ORD-042413,3,3,2,2023-04-06,1,283.82,118.8,19.6,0.25,27.82,36.33,Delivered,35
ORD-042414,4,8,1,2024-03-03,3,241.31,102.52,16.57,0.05,19.87,2.9,Delivered,25
ORD-042415,4,9,1,2024-05-29,2,204.47,73.99,19.19,0.22,21.55,32.4,Delivered,25
ORD-042416,1,9,2,2023-09-22,1,146.47,58.1,19.69,0.25,27.7,17.35,Delivered,35
ORD-042417,3,8,1,2023-07-15,2,303,114.11,20.43,0.22,18.61,65.28,Delivered,25
ORD-042418,3,10,1,2024-02-02,1,310.22,127.33,20.91,0.25,19.19,44.94,Delivered,25
ORD-042419,3,6,3,2023-06-22,1,237.78,97.93,20.88,0.25,37.43,33.76,Delivered,45
ORD-042420,4,9,1,2023-09-02,1,266.75,95.28,19.24,0.25,18.05,45.17,Delivered,25
ORD-042421,1,4,2,2024-05-18,1,280.61,107.87,19.79,0.25,28.16,40.9,Delivered,35
ORD-042422,3,6,1,2023-12-21,2,248.44,100.68,23.57,0.22,19.55,38.7,Delivered,25
ORD-042423,5,3,3,2023-03-12,1,165.36,54.61,15.67,0.25,39.67,21.66,Delivered,45
ORD-042424,6,8,1,2023-08-07,2,152.74,46.63,12.7,0.22,19.52,19.5,Delivered,25
ORD-042425,1,9,2,2024-01-08,2,216.61,79.1,19.98,0.22,28.01,40.84,Delivered,35
ORD-042426,4,6,3,2023-10-23,1,233.96,88.09,15.09,0.25,35.43,29.11,Delivered,45
ORD-042427,1,8,1,2024-01-26,1,190.87,67.84,14.72,0.25,19.35,40.12,Delivered,25
ORD-042428,3,5,2,2024-03-17,1,209.56,88.56,22.27,0.25,35.37,25.06,Delivered,35
ORD-042429,3,8,3,2023-10-22,1,292.27,116.06,15.58,0.25,44.71,50.48,Delivered,45
ORD-042430,2,3,1,2024-06-26,1,359.78,125.07,25.3,0.25,19.81,47.11,Delivered,25
ORD-042431,4,1,3,2024-05-27,2,352.92,129.01,18.86,0.22,41.89,52.9,Delivered,45
ORD-042432,1,10,3,2023-02-16,2,243.52,95.47,15.23,0.22,42.95,31.36,Delivered,45
ORD-042433,6,10,1,2023-07-03,1,180.64,56.35,10.85,0.25,17.05,19.65,Delivered,25
ORD-042434,3,8,2,2023-07-22,1,287.73,116.23,18.38,0.25,27.09,45.59,Delivered,35
ORD-042435,1,5,3,2023-05-14,2,210.55,80.77,17.96,0.22,44.5,31.06,Delivered,45
ORD-042436,3,9,1,2023-07-28,1,246.85,98.69,20.07,0.25,18.12,41.24,Cancelled,25
ORD-042437,3,4,1,2023-09-23,2,188.58,76.32,19.38,0.22,20.48,29.58,Delivered,25
ORD-042438,1,8,5,2023-02-09,1,205.3,77.11,21.91,0.25,58.98,33.95,Delivered,90
ORD-042439,5,7,2,2023-04-06,2,184.78,55.73,17.31,0.22,24.45,38.13,Delivered,35
ORD-042440,4,9,3,2023-03-14,2,278.2,102.2,17.72,0.22,38.4,40.52,Delivered,45
ORD-042441,3,9,4,2023-02-05,2,260.9,108.95,15.87,0.22,54.16,33.92,Delivered,70
ORD-042442,1,3,3,2023-10-23,3,180.12,79.05,21.2,0.05,41.98,4.45,Delivered,45
ORD-042443,6,3,1,2023-08-09,1,183.65,52.97,13.83,0.25,18.19,32.32,Delivered,25
ORD-042444,5,5,4,2024-06-05,3,193.46,70.7,19.09,0.05,47.29,7.4,Delivered,70
ORD-042445,2,9,1,2023-03-19,2,382.91,130.26,20.58,0.22,21.63,57.25,Cancelled,25
ORD-042446,4,6,1,2024-06-01,3,265.26,110.75,16.71,0.05,20.62,7.71,Delivered,25
ORD-042447,1,9,3,2023-03-08,2,195.34,57.6,16.71,0.22,40.92,67.34,Delivered,45
ORD-042448,1,3,2,2024-01-03,3,240.7,103.51,18.15,0.05,31.28,10.68,Delivered,35
ORD-042449,3,8,3,2023-06-23,1,254.64,103.14,17.76,0.25,36.42,39.77,Delivered,45
ORD-042450,3,10,3,2024-04-13,2,340.02,142.93,22.51,0.22,38.77,42.25,Cancelled,45
ORD-042451,5,5,3,2023-02-17,2,214.37,65.85,13.85,0.22,34.12,41.07,Delivered,45
ORD-042452,6,3,1,2024-06-12,1,178.64,57.26,11.28,0.25,15.37,15.03,Delivered,25
ORD-042453,4,9,2,2023-02-06,1,156,56.52,18.01,0.25,31.79,24.55,Delivered,35
ORD-042454,5,8,3,2023-06-19,1,250.91,80.08,12.31,0.25,42.87,40.18,Delivered,45
ORD-042455,3,6,1,2023-10-13,3,264.98,121.8,20.99,0.05,20.63,11.22,Delivered,25
ORD-042456,1,6,2,2024-03-14,2,228.78,82.8,17.29,0.22,33.24,44.78,Delivered,35
ORD-042457,1,6,3,2024-06-11,3,256.64,112.16,20.73,0.05,45.59,7.39,Delivered,45
ORD-042458,6,4,1,2023-09-24,2,122.76,36.14,10.74,0.22,21.22,19.49,Delivered,25
ORD-042459,3,6,4,2024-03-15,1,309.78,135.09,21.31,0.25,47.43,28.34,Delivered,70
ORD-042460,5,5,3,2024-02-28,1,276.49,93.72,11.94,0.25,37.91,29.85,Delivered,45
ORD-042461,2,6,3,2023-12-10,2,430.72,148.18,20.03,0.22,38.04,60.27,Delivered,45
ORD-042462,3,5,1,2024-02-09,2,244.77,99.32,19.34,0.22,18.1,37.85,Delivered,25
ORD-042463,1,8,4,2023-01-29,1,238.68,98.31,16.77,0.25,49.68,20.22,Delivered,70
ORD-042464,4,8,2,2023-10-01,1,222.42,81.09,17.38,0.25,25.72,33.85,Delivered,35
ORD-042465,1,6,1,2024-03-26,2,226.17,87.68,15.68,0.22,19.64,31.33,Delivered,25
ORD-042466,4,10,3,2023-10-19,1,290.5,103,16.04,0.25,42.9,50.96,Delivered,45
ORD-042467,1,10,1,2024-05-07,1,209.15,82.06,20.07,0.25,22.09,26.79,Delivered,25
ORD-042468,5,6,3,2024-04-17,2,190.78,63.35,14.82,0.22,38.81,24.08,Delivered,45
ORD-042469,3,6,1,2024-05-02,2,299.69,122.66,21.81,0.22,20.96,44.15,Delivered,25
ORD-042470,3,10,1,2023-04-08,1,225.62,92.75,20.55,0.25,21.9,32.39,Delivered,25
ORD-042471,2,9,3,2023-06-21,3,264.29,103.1,24.25,0.05,34.16,6.54,Delivered,45
ORD-042472,4,7,2,2023-01-25,2,213.61,80.05,20.13,0.22,29.64,27.45,Cancelled,35
ORD-042473,1,9,4,2024-06-24,2,282.21,106.4,15.48,0.22,53.32,45.77,Delivered,70
ORD-042474,5,3,4,2023-06-16,1,266.9,88.98,14.45,0.25,48,32.74,Delivered,70
ORD-042475,5,6,1,2023-08-24,1,259.52,88.34,16.88,0.25,20.33,27.04,Delivered,25
ORD-042476,3,6,1,2023-07-08,1,276.22,113.17,16.75,0.25,19.26,40.45,Cancelled,25
ORD-042477,6,8,2,2023-01-31,3,160.3,53.59,12.59,0.05,29.57,7.2,Delivered,35
ORD-042478,5,5,1,2023-06-30,2,254.05,84.39,11.63,0.22,20.67,31.96,Delivered,25
ORD-042479,2,8,2,2023-03-15,1,505.66,172.76,19.89,0.25,29.31,73.75,Delivered,35
ORD-042480,5,5,2,2023-09-07,1,259.14,87.19,14.27,0.25,26.98,29.7,Delivered,35
ORD-042481,1,8,1,2024-06-17,1,207.82,79.52,16.48,0.25,20.6,31.12,Delivered,25
ORD-042482,4,3,1,2024-02-12,2,224.65,80.16,16.96,0.22,17.65,38.24,Delivered,25
ORD-042483,1,1,2,2024-02-17,1,242.53,146.26,19.94,0.25,29.16,22.02,Delivered,35
ORD-042484,6,10,2,2023-10-06,1,159.62,48.6,14.21,0.25,28.76,20.77,Cancelled,35
ORD-042485,1,5,1,2024-04-08,2,224.31,88.16,20.04,0.22,20.65,28.39,Delivered,25
ORD-042486,2,8,2,2024-05-24,2,308.9,101.66,18.72,0.22,32.3,54.75,Delivered,35
ORD-042487,3,2,4,2024-06-15,2,253.87,100.8,21.96,0.22,43.56,43.88,Delivered,70
ORD-042488,3,8,1,2023-03-16,2,321.63,131.97,21.82,0.22,21.58,46.7,Delivered,25
ORD-042489,3,9,5,2024-05-10,2,184.42,76.98,20.93,0.22,59.99,24.04,Delivered,90
ORD-042490,4,9,2,2023-06-10,2,293.65,100.43,17.19,0.22,28.51,60.09,Delivered,35
ORD-042491,1,9,1,2023-09-09,2,225.18,87.02,17.61,0.22,21.24,31.81,Delivered,25
ORD-042492,3,9,4,2023-08-15,2,278.75,86.47,14.42,0.22,56.57,98.6,Delivered,70
ORD-042493,4,5,1,2024-01-31,2,207.52,73.86,19.62,0.22,19.54,35.75,Delivered,25
ORD-042494,1,8,1,2023-12-25,3,169.87,71.6,16.93,0.05,21.28,10.75,Refunded,25
ORD-042495,3,2,5,2023-03-24,1,288.26,121.43,20.02,0.25,67.73,35.29,Delivered,90
ORD-042496,4,3,3,2024-03-25,1,242.89,81.24,21.4,0.25,38.88,53.95,Delivered,45
ORD-042497,3,6,3,2023-09-30,2,235.62,95.8,20.73,0.22,35.18,36.04,Delivered,45
ORD-042498,2,2,3,2023-01-02,1,377.71,132.46,19.42,0.25,40.08,46.57,Delivered,45
ORD-042499,3,6,2,2023-09-17,2,300.19,122.23,17.07,0.22,30,45.54,Delivered,35
ORD-042500,2,8,2,2023-11-12,3,321.45,121.58,23.47,0.05,32.57,17.5,Delivered,35
ORD-042501,5,8,2,2023-02-23,3,235.47,87.59,12.98,0.05,30.37,4.97,Delivered,35
ORD-042502,3,6,1,2023-04-22,1,210.11,83.73,23.31,0.25,18.17,35.67,Delivered,25
ORD-042503,1,7,4,2024-06-28,1,247.98,95.09,17.38,0.25,46.66,36.67,Delivered,70
ORD-042504,3,1,2,2024-05-05,1,322.67,139.55,21.17,0.25,29.33,31.95,Delivered,35
ORD-042505,6,10,1,2023-04-11,1,187.13,54.1,11.69,0.25,15,32.56,Delivered,25
ORD-042506,5,10,2,2023-12-16,2,234.81,71.99,15.59,0.22,25.5,45.37,Delivered,35
ORD-042507,6,8,4,2023-08-30,3,178.46,58.78,12.19,0.05,47.92,10.53,Delivered,70
ORD-042508,5,5,4,2023-11-25,1,228.7,74.84,16.45,0.25,46.4,31.75,Delivered,70
ORD-042509,1,5,2,2023-10-16,3,208.77,89.54,17.35,0.05,29.22,9.79,Delivered,35
ORD-042510,4,9,1,2023-02-06,2,272.74,93.8,19.34,0.22,19.52,54.61,Delivered,25
ORD-042511,3,6,2,2023-07-30,2,301.82,117.68,22.78,0.22,27.71,56.66,Delivered,35
ORD-042512,1,6,3,2023-04-05,2,225.99,81.89,15.63,0.22,39.48,44.02,Delivered,45
ORD-042513,4,8,1,2023-10-27,1,248.36,93.07,17.78,0.25,21.27,31.92,Delivered,25
ORD-042514,1,9,2,2024-05-23,1,295.49,112.9,17.75,0.25,26.57,44.61,Delivered,35
ORD-042515,5,7,2,2024-06-29,3,269.86,99.93,13.36,0.05,28.07,6.89,Delivered,35
ORD-042516,5,7,3,2024-06-09,1,194.84,64.55,13.68,0.25,40.62,24.96,Delivered,45
ORD-042517,5,5,1,2024-06-25,1,241.36,75.52,15.39,0.25,19.78,42.63,Delivered,25
ORD-042518,3,8,3,2023-01-14,1,272.31,108.27,19.61,0.25,40.58,46.75,Delivered,45
ORD-042519,3,1,2,2024-02-29,1,236.47,99.41,18.28,0.25,31.4,29.37,Delivered,35
ORD-042520,4,7,3,2023-07-07,2,309.59,105.61,17.08,0.22,40.86,63.98,Delivered,45
ORD-042521,4,9,4,2024-05-03,2,258.12,89.16,16.83,0.22,57.59,50.78,Delivered,70
ORD-042522,1,8,5,2024-04-10,3,184.95,78.83,20.56,0.05,60.61,9.77,Delivered,90
ORD-042523,3,9,2,2023-09-23,3,188.29,89.13,21.21,0.05,26.94,2.6,Delivered,35
ORD-042524,2,3,4,2023-10-18,1,310.66,109.66,21.38,0.25,43.71,36.51,Delivered,70
ORD-042525,1,9,1,2023-07-02,2,259.9,92.25,20.43,0.22,20.56,54.89,Delivered,25
ORD-042526,6,9,4,2023-07-16,2,208.86,58.85,13.62,0.22,49.93,40.73,Delivered,70
ORD-042527,3,9,1,2024-06-23,1,313.19,128.26,20.78,0.25,22.67,45.98,Delivered,25
ORD-042528,3,6,1,2024-05-14,1,264.11,109.46,19.76,0.25,17.61,36.07,Delivered,25
ORD-042529,3,8,3,2023-05-20,1,350.35,141.88,19.88,0.25,39.15,54.77,Delivered,45
ORD-042530,4,9,1,2023-07-08,1,282.31,110.17,16.92,0.25,17.97,26.1,Delivered,25
ORD-042531,3,6,4,2023-03-23,3,271.53,122.98,22.29,0.05,49.26,15.33,Cancelled,70
ORD-042532,4,6,4,2024-06-26,2,276.18,103.72,17.21,0.22,43.34,34.96,Cancelled,70
ORD-042533,5,5,1,2024-05-23,1,233.49,81.12,14.46,0.25,21.75,20.01,Delivered,25
ORD-042534,4,8,2,2023-11-29,1,262.7,101.9,19.7,0.25,31.64,25.73,Delivered,35
ORD-042535,3,6,2,2024-02-10,1,315.92,125.24,21.45,0.25,28.91,55.01,Delivered,35
ORD-042536,4,5,3,2024-03-10,1,292.66,106.13,20.36,0.25,35.19,45.85,Cancelled,45
ORD-042537,3,7,2,2023-05-28,3,257.72,122.15,20.39,0.05,28.26,3.25,Delivered,35
ORD-042538,5,2,1,2024-06-05,1,187,61.22,16.02,0.25,20.11,25.9,Delivered,25
ORD-042539,1,9,5,2023-11-15,1,228.47,85.18,16.83,0.25,60.16,39.19,Cancelled,90
ORD-042540,2,10,4,2023-03-11,1,336.19,116.83,27.03,0.25,48.39,44.12,Cancelled,70
ORD-042541,6,10,1,2023-09-09,2,204.51,59.15,13.21,0.22,19.04,35.52,Delivered,25
ORD-042542,1,9,1,2023-12-25,1,226.02,73.6,15.93,0.25,19.58,62.46,Delivered,25
ORD-042543,3,9,2,2023-08-16,1,308.28,128.21,20.12,0.25,29.75,41.17,Delivered,35
ORD-042544,3,9,3,2024-02-13,3,262.51,120.73,21.27,0.05,41.52,10.98,Delivered,45
ORD-042545,3,5,1,2024-05-11,2,239.76,93.24,22.52,0.22,19.31,45.5,Delivered,25
ORD-042546,5,3,1,2024-03-22,2,286.49,89.54,17.05,0.22,22.1,50.85,Delivered,25
ORD-042547,4,9,5,2024-01-16,1,264.92,104.38,20.63,0.25,58.86,22.18,Delivered,90
ORD-042548,4,7,2,2023-11-10,1,269,97.76,18.05,0.25,35.13,41.66,Delivered,35
ORD-042549,6,10,5,2023-06-26,1,148.14,45.65,11.3,0.25,65.84,17.7,Cancelled,90
ORD-042550,6,5,1,2023-10-07,1,149.85,44.31,12.11,0.25,21.37,23.24,Delivered,25
ORD-042551,6,3,3,2023-07-18,2,212.53,63.54,12.44,0.22,38.86,31,Delivered,45
ORD-042552,3,6,3,2024-06-04,2,251.32,97.13,17.91,0.22,34.48,48.96,Delivered,45
ORD-042553,2,5,2,2024-05-23,2,297.72,93.06,22.57,0.22,31.38,65.08,Delivered,35
ORD-042554,4,9,3,2023-04-23,3,244.31,103.51,19.45,0.05,40.93,3.59,Delivered,45
ORD-042555,6,10,2,2024-04-11,2,108,25.84,12.02,0.22,32.03,34.16,Refunded,35
ORD-042556,6,9,2,2024-02-15,2,179.85,55.21,12.6,0.22,29.44,22.1,Delivered,35
ORD-042557,3,4,1,2024-06-21,2,294.97,115.61,18.7,0.22,20.98,54.11,Delivered,25
ORD-042558,4,1,2,2023-10-12,3,270.93,113.08,17.76,0.05,30.05,7.96,Delivered,35
ORD-042559,2,9,2,2024-02-25,1,321.29,116.16,22.36,0.25,30.16,30.9,Delivered,35
ORD-042560,2,9,4,2023-11-12,1,312.07,103.35,21.14,0.25,44.34,53.7,Delivered,70
ORD-042561,3,10,1,2023-02-24,2,291.11,110.64,19.2,0.22,22.19,60.6,Delivered,25
ORD-042562,2,9,2,2023-02-05,2,319.26,100.84,21.43,0.22,32.71,67.17,Delivered,35
ORD-042563,3,2,4,2023-04-02,1,267.36,108.88,21.5,0.25,51,40.53,Delivered,70
ORD-042564,3,7,2,2023-07-20,1,263.31,110.95,18.85,0.25,29.58,32.16,Delivered,35
ORD-042565,6,8,2,2023-06-29,1,169.31,50.28,13.72,0.25,30.69,25.64,Delivered,35
ORD-042566,6,3,2,2024-02-28,3,236.79,78.22,11.75,0.05,28.9,13.3,Refunded,35
ORD-042567,2,10,4,2024-02-22,1,382.79,125.58,23.23,0.25,49.62,68.83,Delivered,70
ORD-042568,1,9,5,2024-06-19,1,215.77,79.84,15.59,0.25,54.67,38.34,Cancelled,90
ORD-042569,2,4,5,2023-07-28,2,396.66,132.99,26.01,0.22,59.5,64.18,Delivered,90
ORD-042570,3,8,1,2024-06-06,1,336.46,143.04,20.19,0.25,19.06,38.46,Delivered,25
ORD-042571,4,9,1,2023-12-31,2,255.24,92.79,16.8,0.22,21.47,39.46,Delivered,25
ORD-042572,3,9,1,2023-10-31,2,248.43,103.77,21.8,0.22,21.01,32.24,Delivered,25
ORD-042573,6,10,2,2024-01-27,2,180.36,51.84,10.04,0.22,32.79,32.26,Delivered,35
ORD-042574,4,9,1,2024-02-15,2,296.01,104.87,18.93,0.22,20.66,52.12,Delivered,25
ORD-042575,3,8,4,2023-05-05,1,325.4,140.32,16.98,0.25,43.36,33.07,Delivered,70
ORD-042576,5,2,1,2024-03-11,2,211.07,66.72,13.72,0.22,21.76,35.48,Cancelled,25
ORD-042577,6,7,1,2024-02-27,2,202.72,59.3,11.89,0.22,20.89,33.3,Delivered,25
ORD-042578,3,8,4,2024-06-30,2,325.05,122.02,17.92,0.22,46.73,70.85,Delivered,70
ORD-042579,2,6,3,2024-05-26,1,283.12,100.62,20.49,0.25,41.09,31.58,Delivered,45
ORD-042580,1,8,2,2024-02-05,2,187.48,67.02,17.8,0.22,29.5,38.54,Delivered,35
ORD-042581,3,4,1,2024-02-20,2,336.73,141.6,19.49,0.22,20.84,41.74,Delivered,25
ORD-042582,3,10,4,2024-06-09,1,193.25,76.49,20.01,0.25,49.23,33.9,Delivered,70
ORD-042583,2,5,2,2024-06-18,3,310.56,120.54,18.36,0.05,31.86,9.21,Delivered,35
ORD-042584,4,8,5,2024-04-13,3,276.5,116.98,18.28,0.05,64.57,4.46,Delivered,90
ORD-042585,2,5,3,2024-03-20,1,424.59,152.59,20.53,0.25,40.22,43.11,Delivered,45
ORD-042586,4,9,4,2023-03-25,1,232.12,83.88,16.05,0.25,53.74,37.05,Delivered,70
ORD-042587,5,3,5,2024-04-15,2,203.94,65.54,14.29,0.22,64.66,31.46,Delivered,90
ORD-042588,5,5,2,2023-06-26,1,281.43,94.54,16.36,0.25,26.77,32.64,Delivered,35
ORD-042589,1,8,2,2023-12-06,3,251.08,106.89,17.41,0.05,30.18,13.54,Delivered,35
ORD-042590,2,2,2,2023-09-13,2,329.3,114,25.31,0.22,28.49,44.31,Delivered,35
ORD-042591,3,8,2,2023-08-15,1,259.49,84.81,20.16,0.25,30.3,82.8,Delivered,35
ORD-042592,5,6,2,2023-07-27,1,195.18,62.06,15.08,0.25,26.72,31.86,Delivered,35
ORD-042593,3,10,2,2024-04-28,2,379.31,143.42,18.61,0.22,29.82,80.51,Delivered,35
ORD-042594,4,10,3,2024-03-21,1,238.12,84.59,22.23,0.25,36.31,41.41,Delivered,45
ORD-042595,3,5,1,2023-11-13,2,288.57,110.23,19.86,0.22,21.98,58.93,Delivered,25
ORD-042596,1,8,3,2024-01-26,2,222.72,67.88,18.82,0.22,36.92,71.88,Delivered,45
ORD-042597,2,2,1,2024-06-24,2,376.42,125.09,19.6,0.22,21.1,63.69,Delivered,25
ORD-042598,4,9,1,2023-09-09,1,307.46,108.96,18.09,0.25,20.2,54.07,Delivered,25
ORD-042599,4,6,3,2023-11-29,1,217.98,83.41,17.49,0.25,43.63,24,Delivered,45
ORD-042600,5,4,3,2023-11-19,3,233.32,86.08,12.94,0.05,39.82,6.8,Delivered,45
ORD-042601,3,2,2,2024-06-05,3,282.49,129.11,20.4,0.05,30.46,13.51,Delivered,35
ORD-042602,5,5,2,2023-08-16,3,190.99,71.36,14.82,0.05,30.08,3.21,Delivered,35
ORD-042603,2,4,5,2024-06-25,1,380.43,126.26,21.55,0.25,53.34,64.78,Delivered,90
ORD-042604,2,8,2,2023-07-24,1,344.04,119.1,22.48,0.25,26.25,46.3,Delivered,35
ORD-042605,2,7,1,2023-03-23,1,345.69,125.48,22.68,0.25,16.26,31.98,Delivered,25
ORD-042606,1,8,1,2023-05-19,1,209.41,85.32,18.89,0.25,21.44,19.81,Delivered,25
ORD-042607,3,5,5,2023-09-24,1,357,145.59,18.76,0.25,55.54,53.69,Delivered,90
ORD-042608,4,4,2,2024-01-20,3,270.44,114.61,21.6,0.05,30.13,3.91,Delivered,35
ORD-042609,1,9,3,2023-11-12,1,199.23,65.65,16.82,0.25,43.13,53.33,Delivered,45
ORD-042610,3,10,2,2023-08-29,1,298.18,129.1,21.76,0.25,30.02,29.23,Delivered,35
ORD-042611,1,6,2,2023-12-05,2,207.83,80.83,16.45,0.22,26.98,28.2,Delivered,35
ORD-042612,4,7,1,2024-04-20,1,265.1,104.63,16.25,0.25,17.69,21.78,Delivered,25
ORD-042613,1,9,1,2024-04-20,2,171.91,63.59,19.75,0.22,19.24,30.6,Delivered,25
ORD-042614,1,5,1,2024-02-27,1,228.47,88.54,16.72,0.25,20.28,31.72,Delivered,25
ORD-042615,1,6,1,2024-06-12,2,238.75,91.27,14.35,0.22,21.16,35.93,Delivered,25
ORD-042616,3,6,3,2023-12-21,1,222.87,97.8,19.48,0.25,50.83,19.12,Delivered,45
ORD-042617,3,4,2,2023-01-07,1,391.87,164.8,18.97,0.25,28.28,48.54,Delivered,35
ORD-042618,2,7,3,2023-07-17,2,326.24,103.16,20.72,0.22,39.24,68.33,Delivered,45
ORD-042619,1,8,1,2023-08-06,2,285.04,110.23,17.61,0.22,21.42,40.08,Delivered,25
ORD-042620,6,10,1,2023-11-26,2,216.22,61.52,12.31,0.22,19.39,40.45,Delivered,25
ORD-042621,5,6,4,2024-05-22,1,280.15,90.22,16.27,0.25,38.49,42.72,Delivered,70
ORD-042622,3,3,3,2024-04-19,2,329.15,132.9,20.35,0.22,38.74,52.27,Cancelled,45
ORD-042623,5,1,4,2023-06-14,1,248.24,86.25,15.87,0.25,48.82,21.26,Delivered,70
ORD-042624,4,3,1,2023-11-12,2,233.17,65.7,15.38,0.22,17.07,80.39,Delivered,25
ORD-042625,3,5,2,2024-01-25,3,287.49,133.6,15.11,0.05,25.5,9.16,Delivered,35
ORD-042626,3,5,2,2024-06-26,1,339.81,136.53,20.4,0.25,28.33,55.37,Delivered,35
ORD-042627,4,9,2,2023-01-26,1,289.47,84.8,19.65,0.25,33.78,92.27,Delivered,35
ORD-042628,4,2,1,2023-10-12,1,326.65,116.06,15.56,0.25,22.06,56.75,Delivered,25
ORD-042629,5,6,3,2024-06-26,2,249.7,75.11,16.71,0.22,44.67,52.04,Delivered,45
ORD-042630,3,8,1,2024-06-22,2,285.82,118.64,21.21,0.22,20.24,38.65,Delivered,25
ORD-042631,4,8,3,2023-08-07,1,318.85,122.43,18.14,0.25,40.88,34.14,Cancelled,45
ORD-042632,2,1,2,2023-01-01,2,271.53,93.94,20.84,0.22,33.1,36.68,Delivered,35
ORD-042633,4,9,1,2023-12-19,1,251.91,89.04,16.47,0.25,22.92,44.84,Delivered,25
ORD-042634,1,6,1,2024-05-04,2,248.33,96.53,19.09,0.22,19.5,33.82,Delivered,25
ORD-042635,3,6,3,2023-08-04,2,335.94,128.87,21.82,0.22,43.05,67.46,Delivered,45
ORD-042636,4,9,1,2024-06-05,2,238.68,81.42,19.6,0.22,19.55,49.34,Delivered,25
ORD-042637,6,9,1,2023-08-08,2,242.68,69.83,12.48,0.22,21.38,43.16,Delivered,25
ORD-042638,3,6,2,2023-12-30,1,203.59,84.95,20.38,0.25,29.21,26.62,Delivered,35
ORD-042639,1,1,1,2024-02-25,1,266.41,147.24,18.37,0.25,20.33,43.42,Delivered,25
ORD-042640,2,9,2,2023-08-15,2,344.49,101.71,22.67,0.22,32.54,90.21,Delivered,35
ORD-042641,2,9,2,2023-08-16,3,345.44,133.59,23.51,0.05,34.42,11.47,Delivered,35
ORD-042642,5,6,3,2023-10-16,2,283.04,90.35,16.54,0.22,43.14,45.29,Delivered,45
ORD-042643,1,10,2,2024-04-18,1,196.71,76.38,18.64,0.25,26.85,26.98,Delivered,35
ORD-042644,2,4,4,2023-03-17,2,384.9,120.64,23.59,0.22,51.74,83.3,Delivered,70
ORD-042645,1,4,3,2024-01-10,1,253.68,97.16,19.01,0.25,39.83,37.76,Cancelled,45
ORD-042646,2,10,2,2024-02-01,3,300.86,113.83,16.54,0.05,29.49,16.28,Delivered,35
ORD-042647,6,10,1,2023-12-03,1,164.65,49.02,10.64,0.25,21.48,24.59,Delivered,25
ORD-042648,1,2,4,2024-06-05,1,230.54,138.94,19.62,0.25,49.39,38.06,Delivered,70
ORD-042649,2,5,3,2023-12-25,1,403.87,113.79,20.95,0.25,32.51,119.39,Delivered,45
ORD-042650,3,7,3,2024-01-12,1,276.1,116.66,20.72,0.25,37.67,33.05,Delivered,45
ORD-042651,1,8,4,2023-12-25,1,255.13,78.09,17.74,0.25,44.84,81.59,Delivered,70
ORD-042652,1,7,2,2024-02-25,2,228.22,83.26,18.77,0.22,32.85,43.2,Delivered,35
ORD-042653,6,4,2,2023-04-12,2,170.8,51.29,10.64,0.22,29.81,24.26,Delivered,35
ORD-042654,5,5,1,2024-05-17,1,203.59,70.96,12.97,0.25,18.54,16.86,Delivered,25
ORD-042655,6,8,1,2023-02-02,2,167.45,46.68,13.83,0.22,18.99,34.07,Cancelled,25
ORD-042656,2,5,3,2024-01-15,1,340.01,120.73,17.9,0.25,41.03,38.18,Delivered,45
ORD-042657,3,4,1,2024-01-01,2,249.83,100.22,21.82,0.22,18.5,41.04,Delivered,25
ORD-042658,2,7,1,2023-05-31,2,337,107.7,25.07,0.22,21.35,67.75,Delivered,25
ORD-042659,2,5,4,2023-02-01,2,422.1,139.57,18.53,0.22,47.17,73.18,Delivered,70
ORD-042660,4,6,2,2023-04-15,3,273.73,111.8,17.25,0.05,33.14,13.72,Delivered,35
ORD-042661,3,9,5,2023-07-06,1,289.38,120.57,18.46,0.25,64.17,38.2,Delivered,90
ORD-042662,1,8,3,2024-05-11,1,246.93,100.18,16.72,0.25,39.77,24.31,Delivered,45
ORD-042663,1,9,3,2024-04-28,1,262.7,107.85,19.78,0.25,39.75,23.03,Delivered,45
ORD-042664,2,6,4,2023-02-19,1,365.76,123.23,21.38,0.25,51.17,57.69,Delivered,70
ORD-042665,2,2,2,2023-07-16,2,384.9,127.24,16.84,0.22,29.43,66.79,Delivered,35
ORD-042666,5,5,1,2024-05-14,1,172.82,58.78,15.42,0.25,17.68,18.13,Delivered,25
